pmid	pmcid	doi	journal	year	title	reason_not_readable
34709922		10.1126/science.abi9649	Science	2021	Exceptional increases in fluvial sediment fluxes in a warmer and wetter High Mountain Asia.	no open full text in Europe PMC
34709910		10.1126/science.abj3433	Science	2021	Electrically switchable metallic polymer nanoantennas.	no open full text in Europe PMC
34709904		10.1126/science.abi8183	Science	2021	Polyethylene materials with in-chain ketones from nonalternating catalytic copolymerization.	no open full text in Europe PMC
34709892		10.1126/science.abm0633	Science	2021	Refining the tree of life<b>Life as We Made It: How 50,000 Years of Human Innovation Refined-and Redefined-Nature</b> <i>Beth Shapiro</i> Basic Books, 2021. 352 pp.	no open full text in Europe PMC
34709937		10.1126/science.abf1015	Science	2021	Microwave observations reveal the deep extent and structure of Jupiter's atmospheric vortices.	no open full text in Europe PMC
34709919		10.1126/science.abb3717	Science	2021	Global drivers of eukaryotic plankton biogeography in the sunlit ocean.	no open full text in Europe PMC
34709902		10.1126/science.abl7122	Science	2021	A privileged brain.	no open full text in Europe PMC
34709896		10.1126/science.acx9413	Science	2021	AAAS video series focuses on combating misinformation.	no open full text in Europe PMC
34709918		10.1126/science.abi8372	Science	2021	The inescapable drive to sleep: Overlapping mechanisms of sleep and sedation.	no open full text in Europe PMC
34709912		10.1126/science.abl7124	Science	2021	Hidden in plain sight.	no open full text in Europe PMC
34709901		10.1126/science.abl7121	Science	2021	The power of hunger.	no open full text in Europe PMC
34709895		10.1126/science.acx9414	Science	2021	Your peers are your pillars.	no open full text in Europe PMC
34709940		10.1126/science.abf1396	Science	2021	The depth of Jupiter's Great Red Spot constrained by Juno gravity overflights.	no open full text in Europe PMC
34709921		10.1126/science.abm5861	Science	2021	Algorithms of Oppression: How Search Engines Reinforce Racism<b>Algorithms of Oppression: How Search Engines Reinforce Racism</b> <i>Safiya Umoja Noble</i> NYU Press, 2018. 256 pp.	no open full text in Europe PMC
34709893		10.1126/science.abd5146	Science	2021	Intrinsic 2D-XY ferromagnetism in a van der Waals monolayer.	no open full text in Europe PMC
34672738		10.1126/science.abe7389	Science	2021	Ivory poaching and the rapid evolution of tusklessness in African elephants.	no open full text in Europe PMC
34672732		10.1126/science.acx9363	Science	2021	In Science Journals.	no open full text in Europe PMC
34672741		10.1126/science.abg9556	Science	2021	Lightweight, strong, moldable wood via cell wall engineering as a sustainable structural material.	no open full text in Europe PMC
34672735		10.1126/science.abj3770	Science	2021	In situ design of advanced titanium alloy with concentration modulations by additive manufacturing.	no open full text in Europe PMC
34672755		10.1126/science.abj0890	Science	2021	Evolution of water structures in metal-organic frameworks for improved atmospheric water harvesting.	no open full text in Europe PMC
34672749		10.1126/science.abj7053	Science	2021	Broadband electro-optic polarization conversion with atomically thin black phosphorus.	no open full text in Europe PMC
34672731		10.1126/science.abj9980	Science	2021	Sulfur-anchoring synthesis of platinum intermetallic nanoparticle catalysts for fuel cells.	no open full text in Europe PMC
34672695		10.1126/science.abl8912	Science	2021	Protection against SARS-CoV-2 Beta variant in mRNA-1273 vaccine-boosted nonhuman primates.	no open full text in Europe PMC
34672740		10.1126/science.abc6108	Science	2021	Identification of a choroid plexus vascular barrier closing during intestinal inflammation.	no open full text in Europe PMC
34672734		10.1126/science.acx9362	Science	2021	When to say 'no'.	no open full text in Europe PMC
34672728		10.1126/science.abi6602	Science	2021	Tackling the pandemic with (biased) data.	no open full text in Europe PMC
34672757		10.1126/science.abj3593	Science	2021	Socioeconomic impacts of marine heatwaves: Global issues and opportunities.	no open full text in Europe PMC
34672745		10.1126/science.abj0039	Science	2021	Multidimensional phase singularities in nanophotonics.	no open full text in Europe PMC
34672727		10.1126/science.acx9364	Science	2021	In Other Journals.	no open full text in Europe PMC
34672760		10.1126/science.abh0687	Science	2021	How ambitious are oil and gas companies' climate goals?	no open full text in Europe PMC
34672730		10.1126/science.abb1083	Science	2021	Rapid evolutionary turnover of mobile genetic elements drives bacterial resistance to phages.	no open full text in Europe PMC
34672694		10.1126/science.abk1391	Science	2021	Active mechanisorption driven by pumping cassettes.	no open full text in Europe PMC
34648346		10.1126/science.abe9977	Science	2021	Mitochondrial translation is required for sustained killing by cytotoxic T cells.	no open full text in Europe PMC
34648340		10.1126/science.abj4213	Science	2021	Univariate classification of phosphine ligation state and reactivity in cross-coupling catalysis.	no open full text in Europe PMC
34648328		10.1126/science.abe5620	Science	2021	Muscle repair after physiological damage relies on nuclear migration for cellular reconstruction.	no open full text in Europe PMC
34648322		10.1126/science.abh3295	Science	2021	The Gulf Stream and Kuroshio Current are synchronized.	no open full text in Europe PMC
34648325		10.1126/science.abc6229	Science	2021	Bioelectric signaling and the control of cardiac cell identity in response to mechanical forces.	no open full text in Europe PMC
34648319		10.1126/science.abj3831	Science	2021	Electrically tunable Feshbach resonances in twisted bilayer semiconductors.	no open full text in Europe PMC
34648339		10.1126/science.abl7597	Science	2021	Toward a holistic model of Alzheimer's<b>How Not to Study a Disease: The Story of Alzheimer's</b> <i>Karl Herrup</i> MIT Press, 2021. 272 pp.	no open full text in Europe PMC
34648321		10.1126/science.abj7782	Science	2021	The predatory dimensions of criminal justice.	no open full text in Europe PMC
34648348		10.1126/science.abm0624	Science	2021	An outlier of injustice.	no open full text in Europe PMC
34648347		10.1126/science.abi9150	Science	2021	The corporate shadow in democratic policing.	no open full text in Europe PMC
34648341		10.1126/science.abc9818	Science	2021	Heuristics in the delivery room.	no open full text in Europe PMC
34648335		10.1126/science.abi9169	Science	2021	Policing social unrest and collective violence.	no open full text in Europe PMC
34648329		10.1126/science.abj7779	Science	2021	Toward an understanding of structural racism: Implications for criminal justice.	no open full text in Europe PMC
34648317		10.1126/science.acx9302	Science	2021	In Science Journals.	no open full text in Europe PMC
34648350		10.1126/science.abg8794	Science	2021	A compositional link between rocky exoplanets and their host stars.	no open full text in Europe PMC
34648338		10.1126/science.abf2343	Science	2021	Physical disturbance by recovering sea otter populations increases eelgrass genetic diversity.	no open full text in Europe PMC
34648326		10.1126/science.abj7777	Science	2021	Assessing mass incarceration's effects on families.	no open full text in Europe PMC
34648320		10.1126/science.abj7781	Science	2021	Exclusion and exploitation: The incarceration of Black Americans from slavery to the present.	no open full text in Europe PMC
34648306		10.1126/science.acx9301	Science	2021	Getting personal.	no open full text in Europe PMC
34618584		10.1126/science.abj0359	Science	2021	Evasion of tipping in complex systems through spatial pattern formation.	no open full text in Europe PMC
34618582		10.1126/science.abf8403	Science	2021	Commensal bacteria promote endocrine resistance in prostate cancer through androgen biosynthesis.	no open full text in Europe PMC
34618576		10.1126/science.abg2689	Science	2021	Toughening hydrogels through force-triggered chemical reactions that lengthen polymer strands.	no open full text in Europe PMC
34618564		10.1126/science.acx9261	Science	2021	In Science Journals.	no open full text in Europe PMC
34618548		10.1126/science.abl4051	Science	2021	Perseverance rover reveals an ancient delta-lake system and flood deposits at Jezero crater, Mars.	no open full text in Europe PMC
34618581		10.1126/science.acx9259	Science	2021	The confidence to question.	no open full text in Europe PMC
34618575		10.1126/science.abi9702	Science	2021	Microfluidic-like fabrication of metal ion-cured bioadhesives by mussels.	no open full text in Europe PMC
34618569		10.1126/science.abk3132	Science	2021	Conformer-specific photochemistry imaged in real space and time.	no open full text in Europe PMC
34618596		10.1126/science.abj7960	Science	2021	The glial framework reveals white matter fiber architecture in human and primate brains.	no open full text in Europe PMC
34618590		10.1126/science.abj5488	Science	2021	Topological phonon-polariton funneling in midinfrared metasurfaces.	no open full text in Europe PMC
34618572		10.1126/science.abm3289	Science	2021	Edmond Fischer (1920-2021).	no open full text in Europe PMC
34618547		10.1126/science.abl7957	Science	2021	Age and composition of young basalts on the Moon, measured from samples returned by Chang'e-5.	no open full text in Europe PMC
34618558		10.1126/science.abg3027	Science	2021	Levitodynamics: Levitation and control of microscopic objects in vacuum.	no open full text in Europe PMC
34618571		10.1126/science.abg6320	Science	2021	Fracture, fatigue, and friction of polymers in which entanglements greatly outnumber cross-links.	no open full text in Europe PMC
34618565		10.1126/science.abj3210	Science	2021	Grain boundary velocity and curvature are not correlated in Ni polycrystals.	no open full text in Europe PMC
34618586		10.1126/science.abl8547	Science	2021	Adam, Eve, and the evolution of humankind<b>In Quest of the Historical Adam: A Biblical and Scientific Exploration</b> <i>William Lane Craig</i> Eerdmans, 2021. 439 pp.	no open full text in Europe PMC
34618574		10.1126/science.abg3954	Science	2021	Solvation sheath reorganization enables divalent metal batteries with fast interfacial charge transfer kinetics.	no open full text in Europe PMC
34591645		10.1126/science.aay9165	Science	2021	Decadal climate variability in the tropical Pacific: Characteristics, causes, predictability, and prospects.	no open full text in Europe PMC
34591639		10.1126/science.aaz6830	Science	2021	Mammalian in vitro gametogenesis.	no open full text in Europe PMC
34591636		10.1126/science.abj1227	Science	2021	Detection and potential early warning of catastrophic flow events with regional seismic networks.	no open full text in Europe PMC
34591610		10.1126/science.acx9182	Science	2021	Embracing a change.	no open full text in Europe PMC
34591592		10.1126/science.abj1966	Science	2021	Single-cell nuclear architecture across cell types in the mouse brain.	no open full text in Europe PMC
34591623		10.1126/science.abg9853	Science	2021	Achieving net-zero greenhouse gas emission plastics by a circular carbon economy.	no open full text in Europe PMC
34591617		10.1126/science.abg3091	Science	2021	Imaging the short-lived hydroxyl-hydronium pair in ionized liquid water.	no open full text in Europe PMC
34591609		10.1126/science.acx9183	Science	2021	In Science Journals.	no open full text in Europe PMC
34591638		10.1126/science.abh2890	Science	2021	Light-induced mobile factors from shoots regulate rhizobium-triggered soybean root nodulation.	no open full text in Europe PMC
34591632		10.1126/science.abg2026	Science	2021	High-strength scalable MXene films through bridging-induced densification.	no open full text in Europe PMC
34591626		10.1126/science.abe7165	Science	2021	Microscopic evolution of doped Mott insulators from polaronic metal to Fermi liquid.	no open full text in Europe PMC
34591637		10.1126/science.abd2475	Science	2021	Endemic persistence of a highly contagious pathogen: Foot-and-mouth disease in its wildlife host.	no open full text in Europe PMC
34591631		10.1126/science.abj0731	Science	2021	Iron-catalyzed arene C-H hydroxylation.	no open full text in Europe PMC
34591625		10.1126/science.abk2461	Science	2021	Survival strategies for a changing world<b>Hurricane Lizards and Plastic Squid: The Fraught and Fascinating Biology of Climate Change</b> <i>Thor Hanson</i> Basic Books, 2021. 304 pp.	no open full text in Europe PMC
34591619		10.1126/science.abj9957	Science	2021	"Active learning: ""Hands-on"" meets ""minds-on""."	no open full text in Europe PMC
34591611		10.1126/science.abg0856	Science	2021	Hemophilia as a blueprint for gene therapy.	no open full text in Europe PMC
34591634		10.1126/science.abl5637	Science	2021	Tropic lessons from the past<b>Jungle: How Tropical Forests Shaped the World-and Us</b> <i>Patrick Roberts</i> Basic Books, 2021. 368 pp.	no open full text in Europe PMC
34591628		10.1126/science.abi7687	Science	2021	Ultrahigh energy storage in superparaelectric relaxor ferroelectrics.	no open full text in Europe PMC
34565177		10.1126/science.abi7339	Science	2021	Intergenerational inequities in exposure to climate extremes.	no open full text in Europe PMC
34554824		10.1126/science.abj8114	Science	2021	Gradient cell-structured high-entropy alloy with exceptional strength and ductility.	no open full text in Europe PMC
34554788		10.1126/science.abc8372	Science	2021	Restored strange metal phase through suppression of charge density waves in underdoped YBa<sub>2</sub>Cu<sub>3</sub>O<sub>7-δ</sub>.	no open full text in Europe PMC
34554781		10.1126/science.acx9132	Science	2021	Fellowships bring much-needed expertise to lawmakers.	no open full text in Europe PMC
34554797		10.1126/science.abh1645	Science	2021	Mapping genomic and epigenomic evolution in cancer ecosystems.	no open full text in Europe PMC
34554785		10.1126/science.abj8932	Science	2021	The allure of an ordered Universe<b>Ten Patterns That Explain the Universe</b> <i>Brian Clegg</i> MIT Press, 2021. 224 pp.	no open full text in Europe PMC
34554778		10.1126/science.abg5159	Science	2021	Reversible reprogramming of cardiomyocytes to a fetal state drives heart regeneration in mice.	no open full text in Europe PMC
34554771		10.1126/science.abl5403	Science	2021	The legacy of the Human Genome Project.	no open full text in Europe PMC
34554780		10.1126/science.abg7217	Science	2021	Carbon-free high-loading silicon anodes enabled by sulfide solid electrolytes.	no open full text in Europe PMC
34554767		10.1126/science.acx9147	Science	2021	What my coach gave me.	no open full text in Europe PMC
34554802		10.1126/science.abj3823	Science	2021	Tree-ring dating of musical instruments.	no open full text in Europe PMC
34554777		10.1126/science.acx9133	Science	2021	In Science Journals.	no open full text in Europe PMC
34554807		10.1126/science.abh4049	Science	2021	Cell-free chemoenzymatic starch synthesis from carbon dioxide.	no open full text in Europe PMC
34554789		10.1126/science.abi8207	Science	2021	From variant to function in human disease genetics.	no open full text in Europe PMC
34554782		10.1126/science.abj2232	Science	2021	Topological insulator vertical-cavity laser array.	no open full text in Europe PMC
34554810		10.1126/science.abj5291	Science	2021	Steam-created grain boundaries for methane C-H activation in palladium catalysts.	no open full text in Europe PMC
34554804		10.1126/science.abj5724	Science	2021	Regulating forensic genetic genealogy.	no open full text in Europe PMC
34554792		10.1126/science.abm1869	Science	2021	The Social Life of DNA: Race, Reparations, and Reconciliation After the Genome<b>The Social Life of DNA: Race, Reparations, and Reconciliation After the Genome</b> <i>Alondra Nelson</i> Beacon Press, 2016. 216 pp.	no open full text in Europe PMC
34529471		10.1126/science.abc9699	Science	2021	Social evolution in mammals.	no open full text in Europe PMC
34446445		10.1126/science.abj7128	Science	2021	Imprinting the quantum statistics of photons on free electrons.	no open full text in Europe PMC
34529490		10.1126/science.abe7252	Science	2021	Cryoforged nanotwinned titanium with ultrahigh strength and ductility.	no open full text in Europe PMC
34529484		10.1126/science.abj2098	Science	2021	Innovation, entrepreneurship, promotion, and tenure.	no open full text in Europe PMC
34529472		10.1126/science.abg7552	Science	2021	Three-dimensional capillary ratchet-induced liquid directional steering.	no open full text in Europe PMC
34529460		10.1126/science.abd8206	Science	2021	Observation of fragmentation of a spinor Bose-Einstein condensate.	no open full text in Europe PMC
34529493		10.1126/science.abh3350	Science	2021	A priori control of zeolite phase competition and intergrowth with high-throughput simulations.	no open full text in Europe PMC
34529487		10.1126/science.abf3427	Science	2021	Silver nanoparticles boost charge-extraction efficiency in <i>Shewanella</i> microbial fuel cells.	no open full text in Europe PMC
34529481		10.1126/science.acx9097	Science	2021	Gordon Research Conferences.	no open full text in Europe PMC
34529463		10.1126/science.acx9067	Science	2021	On my own but not alone.	no open full text in Europe PMC
34529489		10.1126/science.abg5784	Science	2021	The adaptive immune system is a major driver of selection for tumor suppressor gene inactivation.	no open full text in Europe PMC
34529468		10.1126/science.abj9760	Science	2021	Common ground and the climate crisis<b>Saving Us: A Climate Scientist's Case for Hope and Healing in a Divided World</b> <i>Katharine Hayhoe</i> Atria, 2021. 320 pp.	no open full text in Europe PMC
34529479		10.1126/science.abc3734	Science	2021	Human microphysiological systems for drug development.	no open full text in Europe PMC
34529461		10.1126/science.abi6984	Science	2021	Reproductive innovations and pulsed rise in plant complexity.	no open full text in Europe PMC
34529470		10.1126/science.abj9834	Science	2021	Rethinking resilience<b>The End of Trauma: How the New Science of Resilience Is Changing How We Think About PTSD</b> <i>George A. Bonanno</i> Basic Books, 2021. 336 pp.	no open full text in Europe PMC
34516798		10.1126/science.abf0861	Science	2021	The MPA Guide: A framework to achieve global goals for the ocean.	no open full text in Europe PMC
34516791		10.1126/science.abh3857	Science	2021	Hydraulic jump dynamics above supercell thunderstorms.	no open full text in Europe PMC
34516794		10.1126/science.abj1028	Science	2021	Coherent perfect absorption at an exceptional point.	no open full text in Europe PMC
34516788		10.1126/science.abf5174	Science	2021	Anomalously strong near-neighbor attraction in doped 1D cuprate chains.	no open full text in Europe PMC
34516820		10.1126/science.acx9029	Science	2021	In Science Journals.	no open full text in Europe PMC
34516784		10.1126/science.abl5269	Science	2021	Leveraging the collective mind<b>The Power of Us</b> <i>Jay J. Van Bavel and Dominic J. Packer</i> Little, Brown Spark, 2021. 320 pp.	no open full text in Europe PMC
34516787		10.1126/science.abf0277	Science	2021	Centrifugation and index matching yield a strong and transparent bioinspired nacreous composite.	no open full text in Europe PMC
34516804		10.1126/science.abk3478	Science	2021	More versatile synthesis of oligonucleotides.	no open full text in Europe PMC
34516799		10.1126/science.acx9027	Science	2021	A ghost author speaks up.	no open full text in Europe PMC
34516786		10.1126/science.abc3534	Science	2021	Correlated electron-hole state in twisted double-bilayer graphene.	no open full text in Europe PMC
34516819		10.1126/science.abi9852	Science	2021	Digital exposure tools: Design for privacy, efficacy, and equity.	no open full text in Europe PMC
34516801		10.1126/science.abg0491	Science	2021	Mitochondrial disease: Replace or edit?	no open full text in Europe PMC
34516795		10.1126/science.abj1261	Science	2021	Ultralow-switching current density multilevel phase-change memory on a flexible substrate.	no open full text in Europe PMC
34516783		10.1126/science.abj9481	Science	2021	The keepers of the seas<b>The Blue Age</b> <i>Gregg Easterbrook</i> PublicAffairs, 2021. 304 pp.	no open full text in Europe PMC
34516869		10.1126/science.acx8963	Science	2021	In Science Journals.	no open full text in Europe PMC
34516851		10.1126/science.abj6777	Science	2021	Transformational ecology and climate change.	no open full text in Europe PMC
34516845		10.1126/science.abl8187	Science	2021	Steven Weinberg (1933-2021).	no open full text in Europe PMC
34516833		10.1126/science.abd6701	Science	2021	Discovery of mesoscopic nematicity wave in iron-based superconductors.	no open full text in Europe PMC
34516842		10.1126/science.abh4054	Science	2021	Florigen sequestration in cellular membranes modulates temperature-responsive flowering.	no open full text in Europe PMC
34516836		10.1126/science.abg5550	Science	2021	Three-megadalton complex of methanogenic electron-bifurcating and CO<sub>2</sub>-fixing enzymes.	no open full text in Europe PMC
34516868		10.1126/science.abj5263	Science	2021	Do we need a new science-policy interface for food systems?	no open full text in Europe PMC
34516838		10.1126/science.abi9167	Science	2021	Linking Arctic variability and change with extreme winter weather in the United States.	no open full text in Europe PMC
34516853		10.1126/science.abl4510	Science	2021	Enabling oncogenes.	no open full text in Europe PMC
34516847		10.1126/science.acx8962	Science	2021	Writing my way through.	no open full text in Europe PMC
34516841		10.1126/science.abj2451	Science	2021	Vortex beams of atoms and molecules.	no open full text in Europe PMC
34516835		10.1126/science.abf0147	Science	2021	Generalized hydrodynamics in strongly interacting 1D Bose gases.	no open full text in Europe PMC
34516834		10.1126/science.abj3179	Science	2021	Plasmonic topological metasurface by encircling an exceptional point.	no open full text in Europe PMC
34516837		10.1126/science.abg6037	Science	2021	A transient radio source consistent with a merger-triggered core collapse supernova.	no open full text in Europe PMC
34446446		10.1126/science.abd4385	Science	2021	Observation of a superradiant quantum phase transition in an intracavity degenerate Fermi gas.	no open full text in Europe PMC
34446442		10.1126/science.abk2718	Science	2021	The gRAMP CRISPR-Cas effector is an RNA endonuclease complexed with a caspase-like peptidase.	no open full text in Europe PMC
34446444		10.1126/science.abh0704	Science	2021	Structural insight into the SAM-mediated assembly of the mitochondrial TOM core complex.	no open full text in Europe PMC
34413170		10.1126/science.abg3161	Science	2021	2D materials-based homogeneous transistor-memory architecture for neuromorphic hardware.	no open full text in Europe PMC
34404734		10.1126/science.abh0117	Science	2021	The animal origin of SARS-CoV-2.	no open full text in Europe PMC
34385355		10.1126/science.abj4290	Science	2021	Hybrid radical-polar pathway for excision of ethylene from 2-oxoglutarate by an iron oxygenase.	no open full text in Europe PMC
34385353		10.1126/science.abi9917	Science	2021	Entanglement transport and a nanophotonic interface for atoms in optical tweezers.	no open full text in Europe PMC
34353926		10.1126/science.aaz8541	Science	2021	Semiconductor quantum dots: Technological progress and future challenges.	no open full text in Europe PMC
34446602		10.1126/science.abe7518	Science	2021	Field-induced transition within the superconducting state of CeRh<sub>2</sub>As<sub>2</sub>.	no open full text in Europe PMC
34446590		10.1126/science.373.6558.954	Science	2021	Feeling the pressure.	no open full text in Europe PMC
34446584		10.1126/science.373.6558.946	Science	2021	News at a glance.	no open full text in Europe PMC
34413234		10.1126/science.abi6323	Science	2021	Stabilizing perovskite-substrate interfaces for high-performance perovskite modules.	no open full text in Europe PMC
34413222		10.1126/science.abi7813	Science	2021	Keep climate policy focused on the social cost of carbon.	no open full text in Europe PMC
34385396		10.1126/science.abj2927	Science	2021	A fossil record of land plant origins from charophyte algae.	no open full text in Europe PMC
34385385		10.1126/science.abl5430	Science	2021	Richard C. Lewontin (1929-2021).	no open full text in Europe PMC
34385379		10.1126/science.abl5297	Science	2021	When did terrestrial plants arise?	no open full text in Europe PMC
34353957		10.1126/science.373.6555.710	Science	2021	Over the baby bump.	no open full text in Europe PMC
34353952		10.1126/science.abh0700	Science	2021	Suppressing atomic diffusion with the Schwarz crystal structure in supersaturated Al-Mg alloys.	no open full text in Europe PMC
34446605		10.1126/science.abf8732	Science	2021	A positive relationship between functional redundancy and temperature in Cenozoic marine ecosystems.	no open full text in Europe PMC
34413237		10.1126/science.abf9279	Science	2021	Babbling in a vocal learning bat resembles human infant babbling.	no open full text in Europe PMC
34385394		10.1126/science.abh0626	Science	2021	Chemically recyclable thermoplastics from reversible-deactivation polymerization of cyclic acetals.	no open full text in Europe PMC
34385382		10.1126/science.abf5375	Science	2021	Plant-made vaccines and therapeutics.	no open full text in Europe PMC
34385370		10.1126/science.abg6539	Science	2021	Nicotinic acetylcholine receptor redux: Discovery of accessories opens therapeutic vistas.	no open full text in Europe PMC
34353936		10.1126/science.abh1975	Science	2021	An action agenda for Africa's electricity sector.	no open full text in Europe PMC
34446595		10.1126/science.abl3656	Science	2021	How microbiota improve immunotherapy.	no open full text in Europe PMC
34413227		10.1126/science.abi4692	Science	2021	Ecology in the age of automation.	no open full text in Europe PMC
34413220		10.1126/science.373.6557.844	Science	2021	Evolving threat.	no open full text in Europe PMC
34385390		10.1126/science.abd1449	Science	2021	Molecular phenotyping reveals the identity of Barrett's esophagus and its malignant transition.	no open full text in Europe PMC
34385384		10.1126/science.abi5052	Science	2021	Making machine learning trustworthy.	no open full text in Europe PMC
34385377		10.1126/science.373.6556.729	Science	2021	Failure to protect?	no open full text in Europe PMC
34446604		10.1126/science.abh4357	Science	2021	Highly conductive and elastic nanomembrane for skin electronics.	no open full text in Europe PMC
34446580		10.1126/science.abf3002	Science	2021	Prenatal maternal infection promotes tissue-specific immunity and inflammation in offspring.	no open full text in Europe PMC
34413236		10.1126/science.abg5953	Science	2021	Rare variant <i>MX1</i> alleles increase human susceptibility to zoonotic H7N9 influenza virus.	no open full text in Europe PMC
34413223		10.1126/science.abk3433	Science	2021	The fracking concern with water quality.	no open full text in Europe PMC
34385399		10.1126/science.abg1134	Science	2021	Lifetime mobility of an Arctic woolly mammoth.	no open full text in Europe PMC
34385393		10.1126/science.abg9502	Science	2021	Observation of microwave shielding of ultracold molecules.	no open full text in Europe PMC
34385386		10.1126/science.abh2234	Science	2021	Integrate biodiversity targets from local to global levels.	no open full text in Europe PMC
34353953		10.1126/science.abf7923	Science	2021	Modeling of emergent memory and voltage spiking in ionic transport through angstrom-scale slits.	no open full text in Europe PMC
34353941		10.1126/science.abi5208	Science	2021	Phenotyping Alzheimer's disease with blood tests.	no open full text in Europe PMC
34353935		10.1126/science.373.6555.612	Science	2021	The air investigator.	no open full text in Europe PMC
34446609		10.1126/science.373.6558.1054	Science	2021	Waking up to my sleep disorder.	no open full text in Europe PMC
34446591		10.1126/science.abi4573	Science	2021	"Allow ""nonuse rights"" to conserve natural resources."	no open full text in Europe PMC
34446579		10.1126/science.aba0954	Science	2021	Advances and challenges in time-resolved macromolecular crystallography.	no open full text in Europe PMC
34413235		10.1126/science.abf6986	Science	2021	Hierarchical crack buffering triples ductility in eutectic herringbone high-entropy alloys.	no open full text in Europe PMC
34385398		10.1126/science.abf6239	Science	2021	Boridene: Two-dimensional Mo<sub>4/3</sub>B<sub>2-x</sub> with ordered metal vacancies obtained by chemical exfoliation.	no open full text in Europe PMC
34385392		10.1126/science.abj1342	Science	2021	Secreted pectin monooxygenases drive plant infection by pathogenic oomycetes.	no open full text in Europe PMC
34353951		10.1126/science.abj0412	Science	2021	Watching a hydroperoxyalkyl radical (•QOOH) dissociate.	no open full text in Europe PMC
34353946		10.1126/science.abj5259	Science	2021	Neurorobotics for neurorehabilitation.	no open full text in Europe PMC
34353940		10.1126/science.abi6401	Science	2021	Treatments for Alzheimer's disease emerge.	no open full text in Europe PMC
34353928		10.1126/science.373.6555.602	Science	2021	News at a glance.	no open full text in Europe PMC
34446606		10.1126/science.abg1737	Science	2021	Insolation triggered abrupt weakening of Atlantic circulation at the end of interglacials.	no open full text in Europe PMC
34446600		10.1126/science.abd8971	Science	2021	RNA editing restricts hyperactive ciliary kinases.	no open full text in Europe PMC
34413239		10.1126/science.373.6557.938	Science	2021	Learning to unplug.	no open full text in Europe PMC
34413233		10.1126/science.aaz2185	Science	2021	Large-sample evidence on the impact of unconventional oil and gas development on surface waters.	no open full text in Europe PMC
34413221		10.1126/science.373.6557.848	Science	2021	Do chronic infections breed dangerous new variants?	no open full text in Europe PMC
34413214		10.1126/science.373.6557.836	Science	2021	News at a glance.	no open full text in Europe PMC
34385402		10.1126/science.373.6556.826	Science	2021	Keep quiet about homophobia or open up?	no open full text in Europe PMC
34385395		10.1126/science.abg9933	Science	2021	A characteristic optical variability time scale in astrophysical accretion disks.	no open full text in Europe PMC
34385383		10.1126/science.abj1512	Science	2021	Searching for life on Mars and its moons.	no open full text in Europe PMC
34385371		10.1126/science.373.6556.720	Science	2021	News at a glance.	no open full text in Europe PMC
34353950		10.1126/science.abi5226	Science	2021	Quantum-enhanced sensing of displacements and electric fields with two-dimensional trapped-ion crystals.	no open full text in Europe PMC
34326232		10.1126/science.abh1654	Science	2021	Immunotherapy: Building a bridge to a cure for type 1 diabetes.	no open full text in Europe PMC
34326225		10.1126/science.abg4374	Science	2021	Insulin imports fail to meet many countries' needs.	no open full text in Europe PMC
34301856		10.1126/science.abd9088	Science	2021	Spatiotemporal characterization of the field-induced insulator-to-metal transition.	no open full text in Europe PMC
34437094		10.1126/science.373.6553.370	Science	2021	News at a glance.	no open full text in Europe PMC
34326242		10.1126/science.abe2824	Science	2021	Qubit spin ice.	no open full text in Europe PMC
34437149		10.1126/science.aax5776	Science	2021	Self-assembled iron-containing mordenite monolith for carbon dioxide sieving.	no open full text in Europe PMC
34385397		10.1126/science.abb0272	Science	2021	Multicomponent superconducting order parameter in UTe<sub>2</sub>.	no open full text in Europe PMC
34446603		10.1126/science.abh1619	Science	2021	Low thermal conductivity in a modular inorganic material with bonding anisotropy and mismatch.	no open full text in Europe PMC
34437136		10.1126/science.373.6552.269	Science	2021	Starstruck.	no open full text in Europe PMC
34326238		10.1126/science.abi8668	Science	2021	Power generation and thermoelectric cooling enabled by momentum and energy multiband alignments.	no open full text in Europe PMC
34353954		10.1126/science.abi5484	Science	2021	Hierarchical-morphology metafabric for scalable passive daytime radiative cooling.	no open full text in Europe PMC
34261813		10.1126/science.abg5137	Science	2021	Peta-electron volt gamma-ray emission from the Crab Nebula.	no open full text in Europe PMC
34437156		10.1126/science.abc0652	Science	2021	Universal phase dynamics in VO<sub>2</sub> switches revealed by ultrafast operando diffraction.	no open full text in Europe PMC
34437150		10.1126/science.abg3886	Science	2021	Autonomous self-repair in piezoelectric molecular crystals.	no open full text in Europe PMC
34437144		10.1126/science.abg1834	Science	2021	Beware explanations from AI in health care.	no open full text in Europe PMC
34437120		10.1126/science.abh1155	Science	2021	Atomically resolved single-molecule triplet quenching.	no open full text in Europe PMC
34437102		10.1126/science.abh1416	Science	2021	Global implications of the EU battery regulation.	no open full text in Europe PMC
34326239		10.1126/science.abh3884	Science	2021	Liquid medium annealing for fabricating durable perovskite solar cells with improved reproducibility.	no open full text in Europe PMC
34244416		10.1126/science.abf6505	Science	2021	Early origin of sweet perception in the songbird radiation.	no open full text in Europe PMC
34244410		10.1126/science.abg5449	Science	2021	Brine-driven destruction of clay minerals in Gale crater, Mars.	no open full text in Europe PMC
34244393		10.1126/science.373.6551.153	Science	2021	Charleston honors Black ancestors, with both science and ceremony.	no open full text in Europe PMC
34244386		10.1126/science.373.6551.140	Science	2021	News at a glance.	no open full text in Europe PMC
